"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","lwr.ci","upr.ci","dataInput","model","site","groupAge","serotype","year.lamb"
"C1D1.2.10",0.000408742913075466,0.0211382234640801,0.0359666625786449,0.0414300445154364,0.0557714760974145,0.203200416861201,0.0409457918193741,0.0419142972114988,"C1D1","TVSS","KH",5,"DENV2",10
"C1D1.3.10",0.000150083697842529,0.00901676197088816,0.0153609956427865,0.0180518036008312,0.0242415742718781,0.105824648530771,0.0178331491925392,0.0182704580091233,"C1D1","TVSS","KH",5,"DENV3",10
"C1D1.4.10",3.79916935500102e-05,0.00772398670195254,0.013479936797348,0.0158710657389368,0.0214175198980242,0.100884502567216,0.0156730510663117,0.0160690804115619,"C1D1","TVSS","KH",5,"DENV4",10
"C1D1.1.11",0.000303444625824212,0.0237862519721657,0.0405930200959385,0.0473708191311689,0.0639041435120225,0.271865241078564,0.0468014483251672,0.0479401899371706,"C1D1","TVSS","KH",5,"DENV1",11
"C1D1.2.11",0.000204811401478322,0.0190284917930215,0.0325692361821445,0.0379756622699437,0.0515402527261928,0.189526046655689,0.0375223008228905,0.0384290237169969,"C1D1","TVSS","KH",5,"DENV2",11
"C1D1.3.11",5.7444569446452e-05,0.00780936498008145,0.0133766573517203,0.0158904397553934,0.0214967008320661,0.0908899010641964,0.0156925743785906,0.0160883051321961,"C1D1","TVSS","KH",5,"DENV3",11
"C1D1.4.11",2.62009039994071e-05,0.00803655797774128,0.0141962537701925,0.0166764598513708,0.0223284771344446,0.0953678155926828,0.0164685489675879,0.0168843707351537,"C1D1","TVSS","KH",5,"DENV4",11
"C1D1.1.12",0.000286260935672411,0.0232665500095155,0.0396583533571574,0.0461366017564255,0.0621004897639964,0.231764088865491,0.0455855597668072,0.0466876437460437,"C1D1","TVSS","KH",5,"DENV1",12
"C1D1.2.12",0.000294659153160626,0.0182019806951214,0.0311831133592773,0.0361642357177616,0.0484331346910622,0.194745454889127,0.0357284720232138,0.0365999994123094,"C1D1","TVSS","KH",5,"DENV2",12
"C1D1.3.12",6.28082297950971e-05,0.00778701504556939,0.0133038204691252,0.0156915116480794,0.02118196612066,0.126608868461036,0.0154987297977977,0.0158842934983611,"C1D1","TVSS","KH",5,"DENV3",12
"C1D1.4.12",9.79171044896976e-05,0.00799647667789313,0.0137431668635833,0.0163239595818607,0.0220329833389319,0.110905681020461,0.0161195163596628,0.0165284028040586,"C1D1","TVSS","KH",5,"DENV4",12
"C1D1.1.13",0.000423175785578489,0.0202842872726374,0.0342055363900963,0.0399897645867736,0.0542648374620901,0.217203811225329,0.0395167669151987,0.0404627622583484,"C1D1","TVSS","KH",5,"DENV1",13
"C1D1.2.13",7.32798954647951e-05,0.0156665194651337,0.027152099465,0.031874131624247,0.0432768374727183,0.172060897975406,0.031488752857034,0.03225951039146,"C1D1","TVSS","KH",5,"DENV2",13
"C1D1.3.13",8.6308955759784e-05,0.00703439552037893,0.0123375745011644,0.014711957940581,0.0197576157419186,0.0975338364566852,0.0145257296378536,0.0148981862433084,"C1D1","TVSS","KH",5,"DENV3",13
"C1D1.4.13",0.000182570060061726,0.00716750539267444,0.0128255848414228,0.0152870089119809,0.0207194946732414,0.078197796849513,0.0150932749415209,0.015480742882441,"C1D1","TVSS","KH",5,"DENV4",13
"C1D1.1.14",0.000527864028025626,0.0197268273233942,0.0340928622367672,0.0400760769236198,0.0544394564589785,0.207739290893877,0.0395920028523555,0.0405601509948841,"C1D1","TVSS","KH",5,"DENV1",14
"C1D1.2.14",0.000276142809402247,0.0174914869606607,0.0301034817645039,0.0352018462979052,0.0473562554701212,0.227843241688823,0.0347736251841229,0.0356300674116874,"C1D1","TVSS","KH",5,"DENV2",14
"C1D1.3.14",0.000114201779109702,0.00678904763400684,0.011807762995253,0.0142095315551943,0.0190672506261283,0.0817408957314602,0.0140271779283092,0.0143918851820793,"C1D1","TVSS","KH",5,"DENV3",14
"C1D1.4.14",0.000142655447467277,0.00766116980531245,0.0133765973780273,0.0159975641164254,0.021654154529941,0.0957097030273902,0.0157966648485153,0.0161984633843355,"C1D1","TVSS","KH",5,"DENV4",14
"C1D1.1.15",0.000388649646564598,0.0224902769781982,0.0377957550671698,0.0441596236005523,0.0595095323236897,0.239841711286228,0.0436368130742657,0.0446824341268389,"C1D1","TVSS","KH",5,"DENV1",15
"C1D1.2.15",0.000170647577444893,0.0173768450648739,0.029921954451452,0.0354428027542303,0.0480633405074165,0.229991391502478,0.0350068267976677,0.0358787787107929,"C1D1","TVSS","KH",5,"DENV2",15
"C1D1.3.15",6.03379334843668e-05,0.00705079047811327,0.0121450772700901,0.0144777725550459,0.0194671637234146,0.10043690624013,0.0142969365077028,0.0146586086023889,"C1D1","TVSS","KH",5,"DENV3",15
"C1D1.4.15",0.000161992131762267,0.00800349333097702,0.0139921717018389,0.0167300261994531,0.0226077262398222,0.106573747823417,0.0165186003654201,0.0169414520334861,"C1D1","TVSS","KH",5,"DENV4",15
"C1D1.1.16",0.000254369861026227,0.0196899728782461,0.0331734021788627,0.0383576680793983,0.0510075384408074,0.186173419669393,0.0378993117874788,0.0388160243713178,"C1D1","TVSS","KH",5,"DENV1",16
"C1D1.2.16",0.000236070998345883,0.0194281150072397,0.0333906328938728,0.0389037057127293,0.0521696270152913,0.220537555715171,0.0384294869295712,0.0393779244958874,"C1D1","TVSS","KH",5,"DENV2",16
"C1D1.3.16",0.00010692748004415,0.0077055907889606,0.0134500305419186,0.0158820422140735,0.0213549845806232,0.0867118916418329,0.0156843022309291,0.0160797821972178,"C1D1","TVSS","KH",5,"DENV3",16
"C1D1.4.16",0.000154606596264539,0.00897468193205239,0.0153549291488375,0.0181363516394312,0.0243949816937666,0.111994702037315,0.0179100633092396,0.0183626399696227,"C1D1","TVSS","KH",5,"DENV4",16
"C1D1.1.17",0.000280544746804501,0.018858669109631,0.0329502528475923,0.0394561139225294,0.0530367416982017,0.217096343878938,0.0389562911456907,0.0399559366993681,"C1D1","TVSS","KH",5,"DENV1",17
"C1D1.2.17",0.000327240377182791,0.0189852613689621,0.0326300494512644,0.0382664838344823,0.0510864626416817,0.188193409857882,0.0377994026486358,0.0387335650203288,"C1D1","TVSS","KH",5,"DENV2",17
"C1D1.3.17",0.000193303662023303,0.00804096077568869,0.0139503821952687,0.0165856499187004,0.0223364325611576,0.0830555026643147,0.0163801671436705,0.0167911326937303,"C1D1","TVSS","KH",5,"DENV3",17
"C1D1.4.17",8.73557930454183e-05,0.009231200787119,0.0160151972388414,0.0191842032973642,0.026024497978561,0.100327083558659,0.0189434283465732,0.0194249782481551,"C1D1","TVSS","KH",5,"DENV4",17
"C1D1.1.18",0.000144106644916819,0.0173916944779273,0.029853962902704,0.0352006992737447,0.0476552736681598,0.224761573904292,0.0347667822443181,0.0356346163031714,"C1D1","TVSS","KH",5,"DENV1",18
"C1D1.2.18",0.000129815731241822,0.018286269566255,0.0315596980988106,0.0372792175214774,0.0502429689529195,0.203814362094362,0.0368178231686484,0.0377406118743063,"C1D1","TVSS","KH",5,"DENV2",18
"C1D1.3.18",4.64723328623684e-05,0.00820622387821271,0.0143328220551191,0.017061908989949,0.0230551551682985,0.105292238744094,0.0168478205609586,0.0172759974189393,"C1D1","TVSS","KH",5,"DENV3",18
"C1D1.4.18",0.000137531399951318,0.00917071979669165,0.0160869626292257,0.0194125612320405,0.0264948161165965,0.128105211555304,0.0191637774307995,0.0196613450332815,"C1D1","TVSS","KH",5,"DENV4",18
"C1D1.1.19",0.000100700776023976,0.0177514633973607,0.0307358115386334,0.0362493826400794,0.0483322843066646,0.194975188971272,0.0358022809008762,0.0366964843792826,"C1D1","TVSS","KH",5,"DENV1",19
"C1D1.2.19",5.35680217534917e-05,0.0185756422367101,0.0320453115864506,0.0378231500267486,0.0507553995505473,0.194331703690404,0.0373510957173032,0.0382952043361941,"C1D1","TVSS","KH",5,"DENV2",19
"C1D1.3.19",0.000160964700298249,0.00889047681549324,0.0153118353105812,0.01797576580219,0.0240189412158605,0.11349973302189,0.0177536556415862,0.0181978759627939,"C1D1","TVSS","KH",5,"DENV3",19
"C1D1.4.19",9.13626138623336e-05,0.0100828717954181,0.0176176913324657,0.0209188473728224,0.0282451236530238,0.14043270851178,0.0206572182387014,0.0211804765069434,"C1D1","TVSS","KH",5,"DENV4",19
"C1D1.1.20",0.000320920521333257,0.0186411197666154,0.0323789033629988,0.037985996456225,0.0513506592157605,0.229817293770475,0.0375184235033969,0.0384535694090531,"C1D1","TVSS","KH",5,"DENV1",20
"C1D1.2.20",0.000143259589851397,0.0163398344891344,0.0284161052174572,0.0340170188387845,0.0462508691671506,0.201479008803033,0.0335872890049173,0.0344467486726517,"C1D1","TVSS","KH",5,"DENV2",20
"C1D1.3.20",0.000114778035601559,0.008833111839607,0.015574232577972,0.0184493944741071,0.0248133750200821,0.134873102433182,0.0182151448958196,0.0186836440523947,"C1D1","TVSS","KH",5,"DENV3",20
"C1D1.4.20",3.15331627682713e-05,0.0106040138754895,0.0181711823652939,0.0216715661972782,0.0293198439700145,0.1571508945114,0.0214000270877302,0.0219431053068263,"C1D1","TVSS","KH",5,"DENV4",20
"C1D1.1.21",0.000238127673205302,0.0181606195008718,0.0318745948786948,0.0377535981573114,0.0510279075038026,0.238338319965533,0.0372826895833563,0.0382245067312664,"C1D1","TVSS","KH",5,"DENV1",21
"C1D1.2.21",8.90376080912025e-05,0.0168112404150056,0.0297737623598587,0.0356572010448306,0.0484183922030794,0.234037997162886,0.0352037727857875,0.0361106293038737,"C1D1","TVSS","KH",5,"DENV2",21
"C1D1.3.21",0.000163272659975067,0.00901663991922905,0.0158296650649711,0.0186539818255908,0.0251582159815276,0.115967853554288,0.0184215323065461,0.0188864313446356,"C1D1","TVSS","KH",5,"DENV3",21
"C1D1.4.21",9.90457450360527e-05,0.0108403498133039,0.0188250374816696,0.0219550553594315,0.0296204050191396,0.135356035353632,0.0216891031045596,0.0222210076143033,"C1D1","TVSS","KH",5,"DENV4",21
"C1D1.1.22",0.000205584316409269,0.0199448006908602,0.0347806422176232,0.0409624157566824,0.0551414376213654,0.289735905939982,0.0404519253347641,0.0414729061786006,"C1D1","TVSS","KH",5,"DENV1",22
"C1D1.2.22",0.000132929918233771,0.0170152015304669,0.0295899532569436,0.0346269618756549,0.046598096552707,0.246195185449886,0.0341996462023813,0.0350542775489284,"C1D1","TVSS","KH",5,"DENV2",22
"C1D1.3.22",0.000262127865116812,0.00923609679698326,0.016353500862765,0.0193356434457411,0.0262522274929339,0.120850889511087,0.0190923605424175,0.0195789263490647,"C1D1","TVSS","KH",5,"DENV3",22
"C1D1.4.22",7.76923326334389e-05,0.0110725214333658,0.0189546622620851,0.0224521468886547,0.0302278650856276,0.120355357499446,0.0221728724523356,0.0227314213249739,"C1D1","TVSS","KH",5,"DENV4",22
"C1D1.1.23",0.000247387903438034,0.0192044880069706,0.0331031439922443,0.0391976841897715,0.0528063316217945,0.209894493994766,0.0387107912321106,0.0396845771474324,"C1D1","TVSS","KH",5,"DENV1",23
"C1D1.2.23",0.000471954474180802,0.0159164850047285,0.0280521331394047,0.0333246682407488,0.0452315020408176,0.187761987712811,0.0329062908935127,0.0337430455879849,"C1D1","TVSS","KH",5,"DENV2",23
"C1D1.3.23",0.000185309640110098,0.00934954134487673,0.0162786551335097,0.0194732915676822,0.0262702396611291,0.119435883435958,0.0192265704768934,0.019720012658471,"C1D1","TVSS","KH",5,"DENV3",23
"C1D1.4.23",3.00731969623547e-05,0.0105426162789593,0.0186302883565611,0.0221468643706692,0.029897044849296,0.154165793336077,0.0218646733294825,0.0224290554118558,"C1D1","TVSS","KH",5,"DENV4",23
"C1D1.1.24",0.000105333209510561,0.0185752412240966,0.0324041008807069,0.0381552596005486,0.0512241780823608,0.207126141725139,0.0376837178719488,0.0386268013291483,"C1D1","TVSS","KH",5,"DENV1",24
"C1D1.2.24",0.000113742731987609,0.0180784200647574,0.0317121140215474,0.0376717656167881,0.0508090090653591,0.185317118187456,0.0371960526312111,0.0381474786023652,"C1D1","TVSS","KH",5,"DENV2",24
"C1D1.3.24",8.2656462626618e-05,0.00976703780976496,0.0170486988570058,0.0202519929304797,0.0273544417315205,0.108782691234069,0.0199986575151229,0.0205053283458365,"C1D1","TVSS","KH",5,"DENV3",24
"C1D1.4.24",0.000285975965781726,0.0114811241667299,0.0198442490028804,0.0235783587562885,0.0314832865138705,0.151025349929638,0.0232806174500101,0.0238761000625669,"C1D1","TVSS","KH",5,"DENV4",24
"C1D1.1.25",0.00013859043728881,0.0182965382843732,0.0321529927863394,0.0383768703615604,0.0525885245394696,0.185131823219536,0.0378935200729851,0.0388602206501358,"C1D1","TVSS","KH",5,"DENV1",25
"C1D1.2.25",0.000153255426580734,0.0190765274625399,0.0329404157773823,0.0391714246219343,0.0526882721741226,0.232387369575718,0.0386801339644772,0.0396627152793915,"C1D1","TVSS","KH",5,"DENV2",25
"C1D1.3.25",0.00018740362357772,0.010101490030045,0.0174963129818831,0.0206742477563441,0.0276592968543835,0.127894585719749,0.0204144578965019,0.0209340376161862,"C1D1","TVSS","KH",5,"DENV3",25
"C1D1.4.25",0.000256861417323506,0.0109480370723817,0.0191108675049206,0.0231922145238831,0.0314319189959629,0.141411705419073,0.0228943574384344,0.0234900716093319,"C1D1","TVSS","KH",5,"DENV4",25
"C1D1.1.26",0.000351319974482234,0.0193574958328682,0.0332363752385253,0.0395794070911576,0.0530538624987164,0.235453443982736,0.0390845704261415,0.0400742437561736,"C1D1","TVSS","KH",5,"DENV1",26
"C1D1.2.26",0.000234979425943083,0.0203872922686009,0.0350373200537523,0.0416882573089237,0.0561556812568985,0.251881707202934,0.0411682201440563,0.0422082944737912,"C1D1","TVSS","KH",5,"DENV2",26
"C1D1.3.26",0.000131021876277115,0.0104985386501851,0.0181516434669247,0.0216862344925554,0.028935468164553,0.116145286159563,0.0214127382404921,0.0219597307446187,"C1D1","TVSS","KH",5,"DENV3",26
"C1D1.4.26",0.000121635173880308,0.011320038664754,0.0195602053035288,0.0236276124753066,0.0320616760048558,0.157034644744752,0.0233275081776444,0.0239277167729687,"C1D1","TVSS","KH",5,"DENV4",26
"C1D1.1.27",0.000100942054680919,0.0196110864054657,0.0340254775317518,0.0404459416729473,0.0545727299447118,0.243942814253529,0.0399370531639885,0.040954830181906,"C1D1","TVSS","KH",5,"DENV1",27
"C1D1.2.27",1.27440589189343e-05,0.0211122654715636,0.0372305163370691,0.0439411692052392,0.0592023657505251,0.286873789727425,0.0433892765025072,0.0444930619079712,"C1D1","TVSS","KH",5,"DENV2",27
"C1D1.3.27",0.000153858350951053,0.0109483622727519,0.019176291533444,0.0226311491647357,0.0304525605334898,0.14195634944532,0.0223470873396096,0.0229152109898618,"C1D1","TVSS","KH",5,"DENV3",27
"C1D1.4.27",0.000160303070958268,0.0114795534620672,0.0200428149988794,0.0239839158231479,0.0323153123801145,0.168016110186778,0.0236771046563129,0.0242907269899828,"C1D1","TVSS","KH",5,"DENV4",27
"C1D1.1.28",0.000271509365430522,0.0197845575221056,0.0349764556248993,0.0416085980563766,0.0561384566738348,0.224032267545006,0.0410801208025906,0.0421370753101625,"C1D1","TVSS","KH",5,"DENV1",28
"C1D1.2.28",8.73877632370235e-05,0.0237947351115877,0.0415540518106433,0.0491773847355098,0.0663848017595219,0.357109240146312,0.0485591326484251,0.0497956368225946,"C1D1","TVSS","KH",5,"DENV2",28
"C1D1.3.28",8.92621194190646e-05,0.0113361987050765,0.0197035963490684,0.023342786002712,0.0313217567644578,0.144035109986926,0.0230496329717929,0.023635939033631,"C1D1","TVSS","KH",5,"DENV3",28
"C1D1.4.28",0.000187389655193049,0.0122788549818863,0.0214386692878166,0.025448975332431,0.0342500572234278,0.13484377356339,0.0251253473212103,0.0257726033436517,"C1D1","TVSS","KH",5,"DENV4",28
"C1D1.1.29",0.000226849507500737,0.0195082790188104,0.0339909928131096,0.0404675653364409,0.0547149793356996,0.279915494734796,0.0399583908780932,0.0409767397947886,"C1D1","TVSS","KH",5,"DENV1",29
"C1D1.2.29",0.000138897664823334,0.0283388900257137,0.0493942373347892,0.0577261503136173,0.0780601432601535,0.320594828604621,0.0570206732868139,0.0584316273404208,"C1D1","TVSS","KH",5,"DENV2",29
"C1D1.3.29",2.38459454373618e-05,0.0119918361786589,0.020677747573918,0.024392976382204,0.0327041819242265,0.133702879162487,0.0240906219575992,0.0246953308068087,"C1D1","TVSS","KH",5,"DENV3",29
"C1D1.4.29",0.000106118153294865,0.0127756034514037,0.0222249154870472,0.0268061008315007,0.0362309300931521,0.163740404071212,0.0264657429058098,0.0271464587571916,"C1D1","TVSS","KH",5,"DENV4",29
"C1D1.1.30",0.000191164981163672,0.0218204312794941,0.0384272695891879,0.0459074286062091,0.0624925575660647,0.243897063705116,0.0453288073599926,0.0464860498524255,"C1D1","TVSS","KH",5,"DENV1",30
"C1D1.2.30",0.000461038732887498,0.0275765939391884,0.0479640303222545,0.0565705279307969,0.0764071142099263,0.327782814007877,0.0558678612115478,0.057273194650046,"C1D1","TVSS","KH",5,"DENV2",30
"C1D1.3.30",0.000235334607660009,0.0140162456883972,0.0242855217943159,0.02913257521926,0.0390463143905112,0.193856888745153,0.0287636026806885,0.0295015477578315,"C1D1","TVSS","KH",5,"DENV3",30
"C1D1.4.30",0.000405220008212193,0.0158643541928412,0.0274137125685751,0.0323509983720771,0.0433795809158195,0.195687160143351,0.0319466846414111,0.0327553121027431,"C1D1","TVSS","KH",5,"DENV4",30
"C1D1.1.31",0.000284947776175826,0.029154242996569,0.0503779311191863,0.0594412860742376,0.080569014055667,0.313689636726457,0.0587118397993504,0.0601707323491249,"C1D1","TVSS","KH",5,"DENV1",31
"C1D1.2.31",0.000595673596301749,0.0276469177840258,0.048194427812833,0.0573850199646164,0.0780198002411422,0.315235998316256,0.0566721350365554,0.0580979048926774,"C1D1","TVSS","KH",5,"DENV2",31
"C1D1.3.31",0.000171447418380488,0.0165060595036532,0.0288199761687745,0.0340155525726624,0.0455155034611854,0.229553760590975,0.0335921063787564,0.0344389987665684,"C1D1","TVSS","KH",5,"DENV3",31
"C1D1.4.31",0.000188965356469284,0.0171324763901342,0.029818129852253,0.0353998746524502,0.0474914501862692,0.258891443272337,0.0349579614093047,0.0358417878955957,"C1D1","TVSS","KH",5,"DENV4",31
"C1D1.1.32",0.000639822101355825,0.0328158933502485,0.0575714194853525,0.0681001803682107,0.092216497939407,0.361642593434128,0.0672557442801903,0.0689446164562312,"C1D1","TVSS","KH",5,"DENV1",32
"C1D1.2.32",0.000127517092676555,0.0332976399232526,0.0576283853066113,0.0687079558776491,0.0932050943396882,0.407220760931155,0.0678532350704712,0.069562676684827,"C1D1","TVSS","KH",5,"DENV2",32
"C1D1.3.32",0.000703366208042455,0.0214898176411729,0.0373105090045995,0.0443165424494343,0.0598387028257486,0.304322050922697,0.0437633319742731,0.0448697529245956,"C1D1","TVSS","KH",5,"DENV3",32
"C1D1.4.32",0.000117994115137465,0.0210129158421252,0.0370624771414907,0.0438465815039131,0.0594538172741373,0.254451600851483,0.0432964366382816,0.0443967263695447,"C1D1","TVSS","KH",5,"DENV4",32
"C1D1.1.33",0.000386530684059361,0.0385000223254514,0.0660841109363808,0.0777073781738744,0.104867940506542,0.534971193441395,0.076751745383045,0.0786630109647038,"C1D1","TVSS","KH",5,"DENV1",33
"C1D1.2.33",0.000151801755601921,0.0485079223297334,0.0844368507741214,0.0986235069024864,0.134263726793411,0.49179904718655,0.0974325289149152,0.0998144848900577,"C1D1","TVSS","KH",5,"DENV2",33
"C1D1.3.33",0.000262350200712524,0.0272097413961636,0.0475488291177547,0.0566175536040002,0.0762038102084828,0.370703119439169,0.0558927178446177,0.0573423893633827,"C1D1","TVSS","KH",5,"DENV3",33
"C1D1.4.33",0.000374477193760159,0.02810970164582,0.050105629682237,0.0599471464737247,0.0817711466568667,0.338570557333247,0.0591882297963021,0.0607060631511473,"C1D1","TVSS","KH",5,"DENV4",33
"C1D1.1.34",0.000597599150300998,0.0390403750541137,0.0679336162007451,0.0807400673298818,0.10896427981571,0.470559962028815,0.0797278709754174,0.0817522636843462,"C1D1","TVSS","KH",5,"DENV1",34
"C1D1.2.34",0.000475094393026398,0.078686576501754,0.135098804386738,0.153611283724319,0.208604690072301,0.642334242158984,0.151855645236674,0.155366922211964,"C1D1","TVSS","KH",5,"DENV2",34
"C1D1.3.34",0.000220056163375393,0.038122077517799,0.0672069267058704,0.0800155750527614,0.108009055276572,0.452877004979786,0.0789985811249125,0.0810325689806103,"C1D1","TVSS","KH",5,"DENV3",34
"C1D1.4.34",0.000384517618368996,0.0431021647204956,0.0746703575941651,0.0861342675290603,0.114662239560594,0.49069790669649,0.0850917906671273,0.0871767443909932,"C1D1","TVSS","KH",5,"DENV4",34
"C1D1.1.35",0.000754173505687183,0.0798109024019931,0.134787337042127,0.155698900122742,0.210350979387188,0.762706027967588,0.153897113296585,0.157500686948899,"C1D1","TVSS","KH",5,"DENV1",35
"C1D1.2.35",0.00389438900638039,0.190605555731096,0.299126227073777,0.314260327521371,0.423468605890238,0.884235907744331,0.311380037348396,0.317140617694345,"C1D1","TVSS","KH",5,"DENV2",35
"C1D1.3.35",0.0020486193051914,0.0903910446659197,0.154150440931206,0.176415302935772,0.239632857688098,0.776333223694776,0.174383634435282,0.178446971436261,"C1D1","TVSS","KH",5,"DENV3",35
"C1D1.4.35",0.000552248994130311,0.0782958369054269,0.134675546107922,0.15602802163422,0.211336233609229,0.838264269492672,0.154170363713465,0.157885679554975,"C1D1","TVSS","KH",5,"DENV4",35
"C1F1.1.1",0.000142343607884787,0.0636636560858634,0.109136222933057,0.125413771267,0.169921205675422,0.555826683352669,0.123961431539818,0.126866110994182,"C1F1","TVSS","KH",5,"DENV1",1
"C1F1.2.1",0.0019733722242149,0.0861360391237094,0.144228176970521,0.15814166671261,0.212904801859787,0.656780168883044,0.156462517265729,0.159820816159491,"C1F1","TVSS","KH",5,"DENV2",1
"C1F1.3.1",0.00144209429744313,0.0505875643794497,0.0867435857161474,0.0989426157475693,0.133939537794793,0.496268689966746,0.0977980844390912,0.100087147056047,"C1F1","TVSS","KH",5,"DENV3",1
"C1F1.4.1",0.000871576800664076,0.0385362461631551,0.0666430000849141,0.0770974870035466,0.104696330818271,0.417984940982036,0.0761810307934825,0.0780139432136106,"C1F1","TVSS","KH",5,"DENV4",1
"C1F1.1.2",0.0103699993478743,0.2374464006379,0.306928538300807,0.311126902983774,0.381336144094533,0.749156621201316,0.309227959980914,0.313025845986634,"C1F1","TVSS","KH",5,"DENV1",2
"C1F1.2.2",0.000282155335305845,0.0762703687942797,0.121025279061513,0.129916708604954,0.173398563444224,0.451275211260137,0.128656989163109,0.131176428046799,"C1F1","TVSS","KH",5,"DENV2",2
"C1F1.3.2",0.000206785711959312,0.0340736976575567,0.0583198057645285,0.0662001360256686,0.0900409379523703,0.32890540332299,0.0654471913526393,0.0669530806986978,"C1F1","TVSS","KH",5,"DENV3",2
"C1F1.4.2",0.000121507443081037,0.0274992625059617,0.0465934263851306,0.0529658997538824,0.0715797874795099,0.313757580811086,0.0523588452732882,0.0535729542344767,"C1F1","TVSS","KH",5,"DENV4",2
"C1F1.1.3",0.000520775530478801,0.0424166304087084,0.069254900661625,0.0763054370245328,0.102642594211031,0.381861423993166,0.0755040165309194,0.0771068575181462,"C1F1","TVSS","KH",5,"DENV1",3
"C1F1.2.3",0.000251734629836631,0.0133230901178771,0.0230140448860413,0.0271310306015561,0.0365826640931332,0.163027881739262,0.0267938732087886,0.0274681879943236,"C1F1","TVSS","KH",5,"DENV2",3
"C1F1.3.3",0.000167156926346834,0.0140149470378489,0.0245108582661224,0.0285181784562457,0.0382841065479493,0.137967378896761,0.0281725959296335,0.0288637609828578,"C1F1","TVSS","KH",5,"DENV3",3
"C1F1.4.3",8.16192225256973e-05,0.0110167338504918,0.0190772504811014,0.022164233111339,0.0300479684880487,0.105187957895605,0.0218964894509711,0.0224319767717069,"C1F1","TVSS","KH",5,"DENV4",3
"C1F1.1.4",0.000259889966413018,0.0136123167544872,0.0233889989281945,0.0271928694667653,0.0369643061410212,0.127644730356927,0.026869907878107,0.0275158310554236,"C1F1","TVSS","KH",5,"DENV1",4
"C1F1.2.4",0.00013443077581432,0.0105859532701287,0.0182029810889373,0.0214594197774349,0.0289594689607934,0.119983962428168,0.0211947847376813,0.0217240548171885,"C1F1","TVSS","KH",5,"DENV2",4
"C1F1.3.4",0.000116951098006135,0.0114452191107978,0.0195015525345628,0.0224985625931478,0.030224280834435,0.117775288944522,0.022232610360368,0.0227645148259276,"C1F1","TVSS","KH",5,"DENV3",4
"C1F1.4.4",4.52991135128089e-05,0.00633132068439668,0.0108472775434526,0.0128897945780112,0.0174406139424031,0.0648687943286131,0.0127300693221319,0.0130495198338905,"C1F1","TVSS","KH",5,"DENV4",4
"C1F1.1.5",0.000212324037599521,0.0115478332614131,0.0204249906845662,0.024082228449376,0.0326831774092425,0.126690328077694,0.0237824716378079,0.024381985260944,"C1F1","TVSS","KH",5,"DENV1",5
"C1F1.2.5",0.000163549256493978,0.0104694297115251,0.0180813843593892,0.0210231067837083,0.0282625678123094,0.109776437324678,0.0207692190613691,0.0212769945060474,"C1F1","TVSS","KH",5,"DENV2",5
"C1F1.3.5",0.000104098435771971,0.00958776612614104,0.0166572796020422,0.0194881133963186,0.026358778913393,0.106703634343012,0.0192530228064577,0.0197232039861794,"C1F1","TVSS","KH",5,"DENV3",5
"C1F1.4.5",6.81408289749941e-05,0.00505722091591185,0.00881284634049889,0.0104581283944318,0.0140959184495232,0.0633735034540572,0.0103268103103699,0.0105894464784938,"C1F1","TVSS","KH",5,"DENV4",5
"C1F1.1.6",0.000362988666244846,0.0118645394918677,0.0205040012128427,0.0237428557885142,0.0318994548451975,0.147080228015363,0.0234569829099763,0.0240287286670521,"C1F1","TVSS","KH",5,"DENV1",6
"C1F1.2.6",7.38761162990542e-05,0.0103100088701352,0.0179681742395705,0.0210226950440362,0.0286885583865557,0.121066353075121,0.0207669213907267,0.0212784686973458,"C1F1","TVSS","KH",5,"DENV2",6
"C1F1.3.6",0.000186989391429027,0.00976174384406606,0.0168468737978134,0.0195142744314881,0.0263720295767465,0.0996540917462643,0.0192818110858986,0.0197467377770777,"C1F1","TVSS","KH",5,"DENV3",6
"C1F1.4.6",7.5858671445439e-05,0.00512364764899181,0.00876739081199313,0.0103665577792697,0.0138569245660378,0.0615588735123188,0.0102382425130557,0.0104948730454837,"C1F1","TVSS","KH",5,"DENV4",6
"C1F1.1.7",8.77410714684723e-05,0.0117043012373606,0.0202780788220746,0.0238653350463744,0.0325303442529387,0.136509827074307,0.0235744069224659,0.024156263170283,"C1F1","TVSS","KH",5,"DENV1",7
"C1F1.2.7",0.00016369811829664,0.0104663209854939,0.018050320016539,0.021141880279543,0.0284112764974949,0.128266378993741,0.0208816572526902,0.0214021033063958,"C1F1","TVSS","KH",5,"DENV2",7
"C1F1.3.7",6.41656538479252e-05,0.00987926263226846,0.0168055319544433,0.0194442216405718,0.0261391601014861,0.107907249522701,0.0192127732272698,0.0196756700538738,"C1F1","TVSS","KH",5,"DENV3",7
"C1F1.4.7",0.000131811729923603,0.0050760224676972,0.00875355804029149,0.0103905456265841,0.0140880802647169,0.0607663913372404,0.0102618618440545,0.0105192294091138,"C1F1","TVSS","KH",5,"DENV4",7
"C1F1.1.8",9.08057408087748e-05,0.0116175849685053,0.0197180620455758,0.0229241179076561,0.0307056460852034,0.13187770547814,0.0226520412369013,0.0231961945784109,"C1F1","TVSS","KH",5,"DENV1",8
"C1F1.2.8",0.000143739657651687,0.0107197319074789,0.0188822448059284,0.022032619124972,0.0299706016696477,0.121885262557825,0.0217612949931425,0.0223039432568016,"C1F1","TVSS","KH",5,"DENV2",8
