"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","lwr.ci","upr.ci","dataInput","model","site","groupAge","serotype","year.lamb"
"C1D1.2.6",7.83057837721035e-05,0.00538896997304111,0.00915151504763756,0.0107828919936709,0.0146013182365193,0.0585995416984588,0.0106526087541984,0.0109131752331435,"C1D1","TVSS","HC",5,"DENV2",6
"C1D1.3.6",2.99235152781963e-05,0.00323626379078942,0.00568504303337458,0.00675774458981357,0.00910706766996602,0.0381437834644319,0.00667287574701505,0.0068426134326121,"C1D1","TVSS","HC",5,"DENV3",6
"C1D1.4.6",7.42654231733475e-05,0.00592410415739575,0.0101193624465872,0.0120030386437121,0.0161316619912762,0.0736698217407327,0.0118554321377385,0.0121506451496857,"C1D1","TVSS","HC",5,"DENV4",6
"C1D1.1.7",7.9077299080188e-05,0.00602649400892122,0.0105170464163077,0.0124849832059554,0.0167846876268869,0.0691938446095981,0.012328495628621,0.0126414707832897,"C1D1","TVSS","HC",5,"DENV1",7
"C1D1.2.7",7.9620683682835e-05,0.00592897381891316,0.009974864709761,0.011614403059296,0.0155659848621707,0.0720751386389742,0.0114752499087157,0.0117535562098763,"C1D1","TVSS","HC",5,"DENV2",7
"C1D1.3.7",4.30425128900014e-05,0.00344129044319322,0.00594226251409496,0.00705833409565332,0.00953589738662328,0.0425256255851982,0.00696961302940909,0.00714705516189756,"C1D1","TVSS","HC",5,"DENV3",7
"C1D1.4.7",3.72975361853101e-05,0.00590416895287021,0.0100976169340327,0.0118292333211275,0.015971390524033,0.0671209163738746,0.0116853961502468,0.0119730704920081,"C1D1","TVSS","HC",5,"DENV4",7
"C1D1.1.8",7.90088490664198e-05,0.00798589380547154,0.013817933781328,0.0164649371883211,0.0224077726979345,0.0861111779215472,0.0162618451799668,0.0166680291966754,"C1D1","TVSS","HC",5,"DENV1",8
"C1D1.2.8",0.000184091106877782,0.00838165247388181,0.0144446986789764,0.0167427212626162,0.0224772183694991,0.0825209591853902,0.0165421252069239,0.0169433173183085,"C1D1","TVSS","HC",5,"DENV2",8
"C1D1.3.8",0.000140278537049676,0.00415819443836224,0.00721082240398002,0.00862145137589,0.0117339403536978,0.0491828904316638,0.00851406028038106,0.00872884247139894,"C1D1","TVSS","HC",5,"DENV3",8
"C1D1.4.8",5.28440012456111e-05,0.00653807240591159,0.0112781200330026,0.0131306736690469,0.0176818159795968,0.0697488707524501,0.0129713539082747,0.0132899934298191,"C1D1","TVSS","HC",5,"DENV4",8
"C1D1.1.9",6.62421886680198e-05,0.00858311540998108,0.0148349094682669,0.0174546135205919,0.0233027760963055,0.0965924839669841,0.0172400112369366,0.0176692158042472,"C1D1","TVSS","HC",5,"DENV1",9
"C1D1.2.9",0.000180328842586119,0.00781136592550097,0.0136177163532444,0.0158889775404845,0.021400294864237,0.0833768342823202,0.0156963872341789,0.0160815678467902,"C1D1","TVSS","HC",5,"DENV2",9
"C1D1.3.9",3.62607272064164e-05,0.00429617300545929,0.00749533931403529,0.00892909105054109,0.0119834309520993,0.0516570202277872,0.00881758808763956,0.00904059401344262,"C1D1","TVSS","HC",5,"DENV3",9
"C1D1.4.9",4.12877342176321e-05,0.00691471846064048,0.0118299239655154,0.0137659491435437,0.0184353008652964,0.0717198028143574,0.0136003425418535,0.0139315557452338,"C1D1","TVSS","HC",5,"DENV4",9
"C1D1.1.10",0.000118933217287398,0.0102532470461046,0.017727582018298,0.0207614639268859,0.0281971158989949,0.11118060172864,0.0205071015747949,0.021015826278977,"C1D1","TVSS","HC",5,"DENV1",10
"C1D1.2.10",0.000147468186207589,0.00730112392427745,0.0129685385766068,0.015059957495142,0.0204149553335781,0.0751090407299483,0.0148775298368075,0.0152423851534765,"C1D1","TVSS","HC",5,"DENV2",10
"C1D1.3.10",0.000148450588041249,0.00478044243682013,0.00821561207466959,0.00976571991552014,0.0131507435949612,0.0588541648307234,0.00964369154675054,0.00988774828428975,"C1D1","TVSS","HC",5,"DENV3",10
"C1D1.4.10",3.18459525328052e-05,0.00775693367154084,0.0134637420225783,0.015830314265478,0.0214908143848025,0.116409777998013,0.0156359870807629,0.0160246414501932,"C1D1","TVSS","HC",5,"DENV4",10
"C1D1.1.11",0.000146069545476024,0.0119804087517387,0.0207064476048508,0.0239519293718516,0.0322087717674437,0.13515519137505,0.0236639367221172,0.0242399220215861,"C1D1","TVSS","HC",5,"DENV1",11
"C1D1.2.11",7.14960829218958e-05,0.00899363020658706,0.015574448860255,0.018257259256408,0.0247495442159393,0.118823191531662,0.0180335655411325,0.0184809529716835,"C1D1","TVSS","HC",5,"DENV2",11
"C1D1.3.11",8.29844059944129e-05,0.00533873303630511,0.00931908710220014,0.0109507589576495,0.0145982950375681,0.0601050961836128,0.0108144833154206,0.0110870345998784,"C1D1","TVSS","HC",5,"DENV3",11
"C1D1.4.11",5.90142397928206e-05,0.00833949390003097,0.014724429702873,0.0172075265325069,0.0231513366036571,0.0951463336380055,0.0169962557263941,0.0174187973386196,"C1D1","TVSS","HC",5,"DENV4",11
"C1D1.1.12",0.000196924851141977,0.0134379041018413,0.0232043162315061,0.0272338501774464,0.0366415465352782,0.177551272916857,0.0269007048426827,0.0275669955122102,"C1D1","TVSS","HC",5,"DENV1",12
"C1D1.2.12",0.000128526852981037,0.0105190273734323,0.0179100821773063,0.0207653388055765,0.0278200686362251,0.106155814357102,0.0205188903444081,0.021011787266745,"C1D1","TVSS","HC",5,"DENV2",12
"C1D1.3.12",6.91544743280925e-05,0.0058854432293684,0.0104077739432216,0.0122679639279291,0.0164062511441825,0.0740943838032568,0.012113135685337,0.0124227921705211,"C1D1","TVSS","HC",5,"DENV3",12
"C1D1.4.12",0.000125827908294518,0.00975492964178934,0.0166144621734201,0.0195552324504081,0.0263989909214314,0.12837423552914,0.0193159286093006,0.0197945362915155,"C1D1","TVSS","HC",5,"DENV4",12
"C1D1.1.13",0.00012402260656319,0.0154128366184299,0.0271397636749623,0.031736728995869,0.0430735179565495,0.171928734919248,0.0313511576788887,0.0321223003128494,"C1D1","TVSS","HC",5,"DENV1",13
"C1D1.2.13",0.00016460364693649,0.0108057976767205,0.0185664131431438,0.0215340002743351,0.0290409687971447,0.117125496185669,0.021276531918829,0.0217914686298412,"C1D1","TVSS","HC",5,"DENV2",13
"C1D1.3.13",9.87023937405462e-05,0.00662063433671875,0.0115616288030271,0.0134628457543109,0.0181896465546241,0.0796267876673004,0.0132978901733429,0.0136278013352788,"C1D1","TVSS","HC",5,"DENV3",13
"C1D1.4.13",3.87525432550273e-05,0.00900549656883629,0.0153048364165093,0.0180234140897522,0.0244195694718036,0.117508156305332,0.0178042409202463,0.0182425872592581,"C1D1","TVSS","HC",5,"DENV4",13
"C1D1.1.14",0.000412911706176411,0.0211721473118745,0.0360303515845797,0.0417585457994165,0.0563290653473273,0.206121068877595,0.0412660264901909,0.0422510651086421,"C1D1","TVSS","HC",5,"DENV1",14
"C1D1.2.14",0.000205125802367867,0.00955120524457317,0.0165855261941337,0.019301879670655,0.0259255870888146,0.107070944546153,0.0190681389473725,0.0195356203939376,"C1D1","TVSS","HC",5,"DENV2",14
"C1D1.3.14",0.000187054600297998,0.00742520186433299,0.0128649242882597,0.0152516896749847,0.0205632508777887,0.0759879798150701,0.0150650371577085,0.0154383421922609,"C1D1","TVSS","HC",5,"DENV3",14
"C1D1.4.14",0.00018703671012088,0.00921342353772009,0.015745230824172,0.0184658137621823,0.0248943091105664,0.10530335623421,0.0182402808762558,0.0186913466481088,"C1D1","TVSS","HC",5,"DENV4",14
"C1D1.1.15",0.000579978336982423,0.0195630264188667,0.0339088402483487,0.0397604588719634,0.0541069936382015,0.207026241820933,0.0392784243710002,0.0402424933729265,"C1D1","TVSS","HC",5,"DENV1",15
"C1D1.2.15",0.000152937972063283,0.00947708173918643,0.016640470879883,0.0195995205767964,0.0266370343602142,0.117732435725137,0.0193578293854504,0.0198412117681424,"C1D1","TVSS","HC",5,"DENV2",15
"C1D1.3.15",5.88577484545993e-05,0.00782830029795761,0.0134848747543809,0.0159739035606261,0.0215523632289614,0.0956722499720052,0.0157746390114107,0.0161731681098415,"C1D1","TVSS","HC",5,"DENV3",15
"C1D1.4.15",0.000245367220776616,0.00952139221025575,0.0166856748700929,0.0195944171775599,0.02646915530024,0.106184180404177,0.0193531709172657,0.0198356634378542,"C1D1","TVSS","HC",5,"DENV4",15
"C1D1.1.16",0.000170405763328496,0.0220994930288791,0.0379163292826892,0.0440236723441795,0.0597811810261826,0.248123086901847,0.0435015837608369,0.044545760927522,"C1D1","TVSS","HC",5,"DENV1",16
"C1D1.2.16",0.00028494315256522,0.0104225479376556,0.0179712332884698,0.0212312905361282,0.0286400785728513,0.114301055198595,0.0209706384609918,0.0214919426112645,"C1D1","TVSS","HC",5,"DENV2",16
"C1D1.3.16",9.99237799735875e-05,0.00875801360249767,0.0151912688500222,0.0178524257948785,0.0239681420533676,0.0980815561406343,0.0176318801407503,0.0180729714490067,"C1D1","TVSS","HC",5,"DENV3",16
"C1D1.4.16",0.000132505033656138,0.00905123115901912,0.015635491692001,0.0185161365442403,0.0248379880673426,0.117383547933247,0.0182862547337585,0.0187460183547221,"C1D1","TVSS","HC",5,"DENV4",16
"C1D1.1.17",0.000249107050347974,0.0196950214596813,0.0335398328814876,0.0391710904399923,0.0530716591716048,0.22257102049495,0.0387028045463134,0.0396393763336712,"C1D1","TVSS","HC",5,"DENV1",17
"C1D1.2.17",8.91118044150652e-05,0.0105716057582917,0.0181858762056801,0.0214489052337228,0.0290571423916144,0.128212868841218,0.0211834257389379,0.0217143847285076,"C1D1","TVSS","HC",5,"DENV2",17
"C1D1.3.17",0.000152521438551267,0.00859393847945231,0.0149689658129907,0.0177912173951505,0.0241985557034548,0.105185826409091,0.017568091872276,0.0180143429180249,"C1D1","TVSS","HC",5,"DENV3",17
"C1D1.4.17",0.000128964976592649,0.0102714633916036,0.0175211351021091,0.0208128012846576,0.0280296223129851,0.127375785193015,0.0205571383714335,0.0210684641978817,"C1D1","TVSS","HC",5,"DENV4",17
"C1D1.1.18",0.000181904124748722,0.0228335056856853,0.0388248696998925,0.0452117244030071,0.061289560849383,0.232301849945899,0.0446749432785772,0.045748505527437,"C1D1","TVSS","HC",5,"DENV1",18
"C1D1.2.18",0.000117962950277106,0.0117541618188711,0.0203433862452654,0.0240117999274823,0.0322076207433142,0.178807570239843,0.0237136274866464,0.0243099723683182,"C1D1","TVSS","HC",5,"DENV2",18
"C1D1.3.18",3.52699785198807e-05,0.00889039055375535,0.0157122956423026,0.0186034424686283,0.0250332729020087,0.11706718161035,0.0183710043505215,0.0188358805867351,"C1D1","TVSS","HC",5,"DENV3",18
"C1D1.4.18",0.000169649451705167,0.00996262178009613,0.0171466568890891,0.0204044910969341,0.0274599462159824,0.110656038594249,0.0201485794826893,0.0206604027111788,"C1D1","TVSS","HC",5,"DENV4",18
"C1D1.1.19",0.000381353174255916,0.0235669122449685,0.0408387584186026,0.0475671720706408,0.0639924900023355,0.275556301298345,0.0469934064772662,0.0481409376640153,"C1D1","TVSS","HC",5,"DENV1",19
"C1D1.2.19",0.000246148157876713,0.0121269127371605,0.021154203291728,0.0251274305224464,0.0341468449987326,0.118745795245259,0.0248149496950083,0.0254399113498845,"C1D1","TVSS","HC",5,"DENV2",19
"C1D1.3.19",0.000186348558520955,0.00864748244209598,0.0150107004758027,0.0178294335206182,0.0237942927916158,0.0957811500831708,0.0176035930433939,0.0180552739978426,"C1D1","TVSS","HC",5,"DENV3",19
"C1D1.4.19",0.000186121605739609,0.0110375661583064,0.0187118289439444,0.0220770721280651,0.0294141126216766,0.132707484537288,0.021804626127413,0.0223495181287172,"C1D1","TVSS","HC",5,"DENV4",19
"C1D1.1.20",0.00041021818445286,0.0218568795743852,0.0369985024475918,0.0433527033599662,0.0586160651984927,0.24752628706902,0.0428344599398386,0.0438709467800938,"C1D1","TVSS","HC",5,"DENV1",20
"C1D1.2.20",0.000331931974413502,0.0123224456699853,0.0209588120266262,0.0248373191131292,0.033390522748049,0.134214887387415,0.0245332539223401,0.0251413843039184,"C1D1","TVSS","HC",5,"DENV2",20
"C1D1.3.20",7.24015986951487e-05,0.00855163362837127,0.0148536103274163,0.0175175815487211,0.0235011794962112,0.10796822597089,0.0172979356101205,0.0177372274873217,"C1D1","TVSS","HC",5,"DENV3",20
"C1D1.4.20",0.000115255370853884,0.0111016596732932,0.0192285044201002,0.0228199768493617,0.0308833099572489,0.134197508950824,0.0225371806465649,0.0231027730521585,"C1D1","TVSS","HC",5,"DENV4",20
"C1D1.1.21",0.000154231863563448,0.0239069641192113,0.0409965759644514,0.0477046571178066,0.0643866910312983,0.242973497069277,0.0471346687515562,0.0482746454840569,"C1D1","TVSS","HC",5,"DENV1",21
"C1D1.2.21",0.000244545237847893,0.0136268986628046,0.023352335966286,0.027339279583114,0.0368994048832612,0.155449266440567,0.0270107547357394,0.0276678044304885,"C1D1","TVSS","HC",5,"DENV2",21
"C1D1.3.21",0.00024206749435296,0.00929026476771216,0.0162965196263857,0.019332619365563,0.0260876606048448,0.11261871691607,0.0190897594072569,0.019575479323869,"C1D1","TVSS","HC",5,"DENV3",21
"C1D1.4.21",0.000211921624661437,0.0106315381939887,0.0182167093756931,0.0215035247562065,0.028863979571659,0.113214858466656,0.0212393935948822,0.0217676559175307,"C1D1","TVSS","HC",5,"DENV4",21
"C1D1.1.22",0.000359740173619838,0.0247293375707715,0.0428285235909377,0.0500503771039541,0.067868519469268,0.267105633536568,0.0494441811632382,0.0506565730446701,"C1D1","TVSS","HC",5,"DENV1",22
"C1D1.2.22",6.05825889331557e-05,0.013500209150175,0.0229766931789579,0.0270157583754338,0.0360947741647618,0.14840904818399,0.0266858165943051,0.0273457001565625,"C1D1","TVSS","HC",5,"DENV2",22
"C1D1.3.22",2.55016783130557e-05,0.00977920829373191,0.0172311679553164,0.0202752963345257,0.0272030492544811,0.141769945725394,0.0200198540099184,0.0205307386591331,"C1D1","TVSS","HC",5,"DENV3",22
"C1D1.4.22",0.000108877830680143,0.010841494271768,0.0190479565252814,0.0226898409919703,0.0307282986650394,0.144118990011934,0.0224022784912464,0.0229774034926942,"C1D1","TVSS","HC",5,"DENV4",22
"C1D1.1.23",0.000314944986980925,0.0237299826617351,0.0414533186915028,0.0487720209057042,0.0662346805621784,0.239886901640845,0.04817750260395,0.0493665392074584,"C1D1","TVSS","HC",5,"DENV1",23
"C1D1.2.23",0.000165177938234451,0.0134088796935312,0.0229960114442522,0.0270231241377087,0.0363880499104721,0.143027741909413,0.0266909861123771,0.0273552621630402,"C1D1","TVSS","HC",5,"DENV2",23
"C1D1.3.23",0.00020665499576622,0.00984220772865355,0.0172935631445372,0.020682185534175,0.0281699750850298,0.123744106834115,0.0204197745562719,0.0209445965120781,"C1D1","TVSS","HC",5,"DENV3",23
"C1D1.4.23",4.69922087567021e-05,0.0108422314485086,0.0190026135973917,0.0223110184913183,0.0302147630549488,0.14387309055406,0.0220363819290782,0.0225856550535584,"C1D1","TVSS","HC",5,"DENV4",23
"C1D1.1.24",0.000247204914614718,0.0242161014558611,0.0417092639967127,0.0488939755035389,0.0654242216004674,0.259950504206919,0.0482965743199612,0.0494913766871166,"C1D1","TVSS","HC",5,"DENV1",24
"C1D1.2.24",0.000496135695957967,0.013249771222881,0.0230351249567615,0.0272452123805968,0.0365832046954347,0.168597755489988,0.0269054901163643,0.0275849346448294,"C1D1","TVSS","HC",5,"DENV2",24
"C1D1.3.24",0.000124607736489701,0.0103854203941899,0.0181410715960383,0.0213372419853791,0.028753947253276,0.1272556105369,0.0210734318868969,0.0216010520838614,"C1D1","TVSS","HC",5,"DENV3",24
"C1D1.4.24",0.000190284566885079,0.0107835337328947,0.0190333885185924,0.0225951136321121,0.0306328496360303,0.152629859042155,0.0223072184289217,0.0228830088353026,"C1D1","TVSS","HC",5,"DENV4",24
"C1D1.1.25",0.000199027532540419,0.025623231124196,0.0440921835901409,0.0519281140770357,0.0699765439483021,0.33116507570076,0.0512883406737059,0.0525678874803655,"C1D1","TVSS","HC",5,"DENV1",25
"C1D1.2.25",0.000162669652245206,0.0141720062245004,0.0247112909563255,0.0294237059882147,0.0400883276539427,0.161511128503001,0.0290509175325141,0.0297964944439153,"C1D1","TVSS","HC",5,"DENV2",25
"C1D1.3.25",0.000117542823342753,0.0108214350827163,0.0186485050369672,0.0223063729627079,0.0301231430988332,0.12815829311087,0.0220242117827853,0.0225885341426305,"C1D1","TVSS","HC",5,"DENV3",25
"C1D1.4.25",2.41075646771893e-05,0.0119513497123616,0.0205513444030055,0.0246050147381304,0.0332407720238391,0.151015118984245,0.0242979287201242,0.0249121007561367,"C1D1","TVSS","HC",5,"DENV4",25
"C1D1.1.26",0.000300798031510507,0.0273863438459979,0.0481555639073271,0.0559029797608879,0.0748982285151938,0.301484982464135,0.0552246777423042,0.0565812817794717,"C1D1","TVSS","HC",5,"DENV1",26
"C1D1.2.26",0.000163404717539728,0.0137057094464477,0.0239484200812197,0.0282511004819205,0.0379924187603232,0.196813838260334,0.0278964394495493,0.0286057615142917,"C1D1","TVSS","HC",5,"DENV2",26
"C1D1.3.26",0.000136911279324803,0.0102558457628438,0.0182346018266999,0.0215757267236887,0.0291134192860071,0.128428059487227,0.0213023417338115,0.0218491117135659,"C1D1","TVSS","HC",5,"DENV3",26
"C1D1.4.26",0.000142338681999976,0.0117653488986643,0.0207864415864338,0.0247222091496675,0.0334724388432593,0.129015820567228,0.0244110415028222,0.0250333767965128,"C1D1","TVSS","HC",5,"DENV4",26
"C1D1.1.27",0.000652243223586479,0.0295440926299844,0.0504733594202976,0.058754275760323,0.079609321508362,0.355133190509733,0.0580497318205164,0.0594588197001297,"C1D1","TVSS","HC",5,"DENV1",27
"C1D1.2.27",0.000176496986833641,0.0132096727203288,0.0232908631796057,0.0275214036623603,0.0370085421410266,0.15455227100724,0.0271788154152634,0.0278639919094572,"C1D1","TVSS","HC",5,"DENV2",27
"C1D1.3.27",0.000275412017729626,0.0105689556655894,0.0188161443770848,0.022361475010605,0.0302626270926263,0.13333980940291,0.0220781662838022,0.0226447837374077,"C1D1","TVSS","HC",5,"DENV3",27
"C1D1.4.27",8.26742950054138e-05,0.011594000411633,0.0202449776445552,0.0238731548560673,0.0322849693018463,0.158400628370901,0.023576603591049,0.0241697061210857,"C1D1","TVSS","HC",5,"DENV4",27
"C1D1.1.28",0.00018509615387674,0.0335138058150885,0.0574308950665047,0.0680469645750935,0.0919698205785704,0.375513534061256,0.0672167791833724,0.0688771499668145,"C1D1","TVSS","HC",5,"DENV1",28
"C1D1.2.28",0.000171132703187249,0.0177853490499196,0.031145267638407,0.0369047902363438,0.0499289119502383,0.213019389547439,0.0364487654036182,0.0373608150690693,"C1D1","TVSS","HC",5,"DENV2",28
"C1D1.3.28",0.000187651060373217,0.0125626078062544,0.0215371176215681,0.025849561844978,0.0347332551932039,0.150934171858712,0.0255214768011491,0.0261776468888069,"C1D1","TVSS","HC",5,"DENV3",28
"C1D1.4.28",0.000351869870915067,0.0149798137281587,0.0259821659461285,0.0309589229105943,0.0418504821543962,0.21917694760292,0.0305703704681005,0.0313474753530881,"C1D1","TVSS","HC",5,"DENV4",28
"C1D1.1.29",0.000867355430925754,0.0369261100560047,0.0630600042948532,0.0733214794263258,0.0985510689909058,0.395374698854753,0.0724351827236106,0.074207776129041,"C1D1","TVSS","HC",5,"DENV1",29
"C1D1.2.29",0.00030257537927636,0.0195939746924491,0.033521233143249,0.0394033583767238,0.0528635768240623,0.213416181629902,0.0389221144675162,0.0398846022859313,"C1D1","TVSS","HC",5,"DENV2",29
"C1D1.3.29",0.000384051568526611,0.0138653286595512,0.0244705204503188,0.0290725106591089,0.0391279323283972,0.192279755378659,0.0287017638408837,0.0294432574773341,"C1D1","TVSS","HC",5,"DENV3",29
"C1D1.4.29",0.000136636682422031,0.0173096816097969,0.0297998891366784,0.0351438390316325,0.0472059181341639,0.205403408529578,0.0347087879242973,0.0355788901389677,"C1D1","TVSS","HC",5,"DENV4",29
"C1D1.1.30",0.000362147081532149,0.0324807961171957,0.0560359693459897,0.0666353495722687,0.089608450831261,0.418375652726795,0.0658060710501286,0.0674646280944088,"C1D1","TVSS","HC",5,"DENV1",30
"C1D1.2.30",0.00019427749175871,0.0211862158183959,0.036790852376126,0.0437169744175796,0.058812541673947,0.253706202399829,0.0431688398112171,0.0442651090239421,"C1D1","TVSS","HC",5,"DENV2",30
"C1D1.3.30",0.000251027869881071,0.0156106117966655,0.0269839982659144,0.0320923036728798,0.0431493526611579,0.207472188327219,0.0316891646846732,0.0324954426610863,"C1D1","TVSS","HC",5,"DENV3",30
"C1D1.4.30",0.000209666256424268,0.0202617878949527,0.0343648525627006,0.0408411958128746,0.0547610233916392,0.244907874372095,0.0403329276605516,0.0413494639651977,"C1D1","TVSS","HC",5,"DENV4",30
"C1D1.1.31",0.000521334080625935,0.0347824196073184,0.060475380409664,0.0709178045771932,0.096593653257743,0.411326647163422,0.0700558289381637,0.0717797802162227,"C1D1","TVSS","HC",5,"DENV1",31
"C1D1.2.31",0.000338513826327103,0.025840684848262,0.0446598780224995,0.0524263877579368,0.0712635946284398,0.262066081482451,0.0517857499878317,0.0530670255280418,"C1D1","TVSS","HC",5,"DENV2",31
"C1D1.3.31",0.000226999499790992,0.0175789667973384,0.0302420639551312,0.036099115262287,0.0483044141388085,0.233120278129092,0.0356450431395915,0.0365531873849826,"C1D1","TVSS","HC",5,"DENV3",31
"C1D1.4.31",0.000287128610173659,0.0192415133736969,0.0338309545725191,0.0403336193780415,0.0541661058625893,0.24249921377983,0.03983087339586,0.040836365360223,"C1D1","TVSS","HC",5,"DENV4",31
"C1D1.1.32",0.000719829179714804,0.0428941813265456,0.0736491611136212,0.0871381846470117,0.117844913701246,0.477766677854432,0.0860735897148613,0.0882027795791622,"C1D1","TVSS","HC",5,"DENV1",32
"C1D1.2.32",0.0002252589928049,0.0241569476628126,0.0419606228202764,0.0497829719640402,0.0675348881629123,0.302299597259826,0.0491542989459088,0.0504116449821716,"C1D1","TVSS","HC",5,"DENV2",32
"C1D1.3.32",0.000292382624126675,0.0203225446130725,0.0349015322721209,0.0413166245321243,0.0558764483778564,0.23738195730411,0.0408019308042771,0.0418313182599715,"C1D1","TVSS","HC",5,"DENV3",32
"C1D1.4.32",0.000479276486594515,0.0206100816533016,0.0352066872855475,0.0414976336392,0.0562326536442006,0.236081893653847,0.0409882276257148,0.0420070396526853,"C1D1","TVSS","HC",5,"DENV4",32
"C1D1.1.33",0.00057861163976014,0.0853193361098963,0.143140516220239,0.165135923990411,0.225208128023197,0.748813230559043,0.16323697306229,0.167034874918532,"C1D1","TVSS","HC",5,"DENV1",33
"C1D1.2.33",0.000549353443374923,0.0330759279715965,0.0564100582096322,0.0664141540293112,0.0895581213683017,0.388910903316177,0.065598754768205,0.0672295532904173,"C1D1","TVSS","HC",5,"DENV2",33
"C1D1.3.33",0.000386394484584995,0.0267914532769801,0.0463102656047799,0.0552688020078038,0.0746703489670655,0.31697222320456,0.0545742754406247,0.0559633285749828,"C1D1","TVSS","HC",5,"DENV3",33
"C1D1.4.33",0.000513862757894112,0.0296369290629303,0.0515264677017028,0.060795203705735,0.0816571899088981,0.431277496039943,0.0600425157074761,0.0615478917039939,"C1D1","TVSS","HC",5,"DENV4",33
"C1D1.1.34",0.00170630973029762,0.0944766565283451,0.162284803037584,0.183906697663287,0.250115134685393,0.816128526874661,0.181812579383919,0.186000815942654,"C1D1","TVSS","HC",5,"DENV1",34
"C1D1.2.34",0.00145052751000974,0.0515428979051923,0.0882079339297244,0.10395774465813,0.139584675718921,0.551668509085277,0.102686067735434,0.105229421580825,"C1D1","TVSS","HC",5,"DENV2",34
"C1D1.3.34",0.000167904506587213,0.0411907406448533,0.0712350972127535,0.0841718706528268,0.112937636616374,0.492528138958727,0.0831309412442369,0.0852128000614167,"C1D1","TVSS","HC",5,"DENV3",34
"C1D1.4.34",0.000400909962975149,0.0486118554020561,0.0847349672777968,0.0991835469402517,0.132992655800329,0.552718759295353,0.0979694443184283,0.100397649562075,"C1D1","TVSS","HC",5,"DENV4",34
"C1D1.1.35",0.00330351408087459,0.15707293365011,0.257852440723226,0.276572812273588,0.373908740101716,0.847457435203764,0.273824413339008,0.279321211208169,"C1D1","TVSS","HC",5,"DENV1",35
"C1D1.2.35",0.000554439665364725,0.106388845532531,0.176943211068943,0.200039256376089,0.271795407825857,0.803062855647944,0.197822953123103,0.202255559629074,"C1D1","TVSS","HC",5,"DENV2",35
"C1D1.3.35",0.00157899608010537,0.0828647942722318,0.139784371296288,0.161901227302895,0.219627521428687,0.704872779008929,0.160016228909503,0.163786225696286,"C1D1","TVSS","HC",5,"DENV3",35
"C1D1.4.35",0.00130057385879045,0.0805901713347839,0.140208647498742,0.160717933495876,0.218058841891663,0.814144411368001,0.158815139360969,0.162620727630784,"C1D1","TVSS","HC",5,"DENV4",35
"C1F1.1.1",0.000928683915996098,0.0510148461675698,0.0821945249023504,0.0904596152398908,0.121205693021579,0.386666510021065,0.0895247057364747,0.0913945247433068,"C1F1","TVSS","HC",5,"DENV1",1
"C1F1.2.1",0.000737043322927233,0.0435361122804233,0.0698378966359307,0.0773311488410894,0.103290416898426,0.304349772322674,0.0765226302428346,0.0781396674393441,"C1F1","TVSS","HC",5,"DENV2",1
"C1F1.3.1",0.000358673142411448,0.0279046676184256,0.0462616430322181,0.0526181078219847,0.070606318203061,0.275886449468811,0.0520284178910445,0.0532077977529249,"C1F1","TVSS","HC",5,"DENV3",1
"C1F1.4.1",0.000128142071672332,0.0185731564244822,0.0318214686671693,0.0376664086793128,0.0506297647385978,0.205680725901187,0.0372045934858988,0.0381282238727268,"C1F1","TVSS","HC",5,"DENV4",1
"C1F1.1.2",0.000123655519956967,0.0103551052205499,0.0175711067922386,0.0206108446651016,0.0278177318030641,0.125720621770171,0.0203620857833073,0.0208596035468958,"C1F1","TVSS","HC",5,"DENV1",2
"C1F1.2.2",3.68555006208249e-05,0.00851861318505301,0.0149096761669578,0.0173866297892303,0.0233796922166605,0.0916954351372389,0.0171718504387946,0.0176014091396661,"C1F1","TVSS","HC",5,"DENV2",2
"C1F1.3.2",0.000103149070317943,0.00726409257113858,0.0126822818607976,0.0151265879576706,0.0205750584453103,0.104383190767041,0.0149378702488072,0.0153153056665341,"C1F1","TVSS","HC",5,"DENV3",2
"C1F1.4.2",0.000104107267656084,0.011464580705494,0.0197134424450386,0.0225473510347647,0.0305766908744149,0.130038399373295,0.0222826814380429,0.0228120206314866,"C1F1","TVSS","HC",5,"DENV4",2
"C1F1.1.3",2.17475967180247e-05,0.00786230004316746,0.0138613904286046,0.016271484337297,0.0220549243702932,0.0907133666772498,0.0160696139460671,0.0164733547285269,"C1F1","TVSS","HC",5,"DENV1",3
"C1F1.2.3",4.97846440157268e-05,0.00791560421026646,0.0136169786559481,0.0160793107059882,0.0217460826521362,0.0950576074423415,0.0158806350571604,0.016277986354816,"C1F1","TVSS","HC",5,"DENV2",3
"C1F1.3.3",3.87445893326177e-05,0.00574478694212288,0.0102075042421972,0.0121504232133938,0.0163392221349832,0.0681089649353372,0.011995004623848,0.0123058418029396,"C1F1","TVSS","HC",5,"DENV3",3
"C1F1.4.3",0.000153389756833433,0.00810754620386278,0.0138795244661254,0.0161230926771706,0.0216750485035949,0.0846790199256997,0.015930253827013,0.0163159315273281,"C1F1","TVSS","HC",5,"DENV4",3
"C1F1.1.4",7.91337184947727e-05,0.0069192083205919,0.011947917749093,0.0141178892217918,0.01908419241542,0.0866896435477126,0.013944005129802,0.0142917733137815,"C1F1","TVSS","HC",5,"DENV1",4
